video_id,trending_date,title,channel_title,category_id,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed
FvLdEZ3mg54,18.19.01,1992 Skin Bracer commercial w/Jack Palance,gamelovercommercials,24,2017-02-18T15:21:10.000Z,22264,365,63,203,False,False,False
B4gXsobd_ao,17.14.11,What Are Diminutives – and Why We Like Them,The School of Life,27,2017-11-09T14:00:01.000Z,79306,3809,127,670,False,False,False
9o-gcCwMOgA,18.10.05,Stephen A. and Max react to LeBron James and Cavaliers sweeping Raptors | First Take | ESPN,ESPN,17,2018-05-08T14:24:26.000Z,636877,5382,324,1647,False,False,False
6-xB3ij-5xM,17.28.12,70 People from 70 Countries Imitate Americans | Condé Nast Traveler,Condé Nast Traveler,19,2017-12-19T17:01:17.000Z,16207,166,71,45,False,False,False
D4pdh0eTsxw,18.18.03,Green Eggs and Not Ham | St. Patrick's Day Breakfast,iJustine,26,2018-03-08T18:07:12.000Z,207905,5950,612,933,False,False,False
h3umdwK-oPs,18.18.05,Riverdale Cast Competes in a Compliment Battle | Teen Vogue,Teen Vogue,24,2018-05-15T16:00:45.000Z,840489,46200,162,1307,False,False,False
DkeiKbqa02g,18.13.05,"Calvin Harris, Dua Lipa - One Kiss (Official Video)",CalvinHarrisVEVO,10,2018-05-02T23:01:00.000Z,32024760,591702,23611,20227,False,False,False
al2l6YLt7cg,18.11.05,"NCT 127 on Latest Single 'Touch', New Album 'NCT 127 Empathy,' & More! | Billboard",Billboard,10,2018-05-01T20:26:02.000Z,387382,45656,570,4822,False,False,False
DCcA4FyWeXI,18.06.02,Getting Over It (Spoilers?),Errant Signal,20,2018-02-01T04:39:18.000Z,57462,2892,83,354,False,False,False
v0e9MS26QmA,18.01.06,Brad Makes Whole Hog BBQ with Rodney Scott | It's Alive | Bon Appétit,Bon Appétit,24,2018-05-21T16:01:51.000Z,728452,22749,662,2244,False,False,False
EP_2NXe0_1g,18.08.02,"Kiss Between Tom Brady, 11-Year-Old Son Raises Questions About Parent-Child Affection",CBS New York,25,2018-01-31T23:29:13.000Z,548993,855,602,1696,False,False,False
YHDbsyyjld0,17.14.11,A Tropical Island with 500 CATS!,Kitten Lady,15,2017-11-09T23:44:18.000Z,46571,4250,16,408,False,False,False
ARA0AxrnHdM,18.09.01,Your Google Assistant: coming soon to smart displays,Google,28,2018-01-09T01:02:34.000Z,57393,2298,80,225,False,False,False
1Xgm5R4eMao,18.03.06,The Voice 2018 - The Season 14 Voice Champion Is...,The Voice,24,2018-05-23T03:30:13.000Z,1568754,13530,2920,4590,False,False,False
nb42DxagyOE,18.01.02,'Call Me By Your Name': Which fruit would Elio try on the sequels?,Movie'n'co UK,1,2018-01-28T16:03:14.000Z,32461,1122,12,170,False,False,False
h3umdwK-oPs,18.21.05,Riverdale Cast Competes in a Compliment Battle | Teen Vogue,Teen Vogue,24,2018-05-15T16:00:45.000Z,957485,50888,189,1423,False,False,False
B5gu6o6CIDA,17.29.12,How to make Gingerbread Cupcakes!,iJustine,26,2017-12-23T18:23:30.000Z,145398,6236,412,817,False,False,False
VQm_Y7wEzGQ,18.08.03,"The Cult of the Jersey Diner Burger, with Padma Lakshmi | The Burger Show",First We Feast,26,2018-03-06T16:00:02.000Z,215546,5966,155,629,False,False,False
n2wIqXBz4os,18.13.06,Waking Up With Ariana Grande | British Vogue,British Vogue,24,2018-06-08T14:58:31.000Z,1799550,82388,2258,2962,False,False,False
UfKmSfgFxi8,18.01.06,FORTNITE The Movie (Official Fake Trailer),nigahiga,24,2018-05-11T21:11:16.000Z,14426295,538895,15671,26592,False,False,False
N4MtzsregT8,18.07.05,Ninja On How Drake Made Gaming Cool,H3 Podcast Highlights,22,2018-04-23T23:26:46.000Z,863857,19494,987,1887,False,False,False
8rWuGBPA7bE,17.29.11,Impatient Dog Honks Horn for Owner's Attention,ViralHog,15,2017-11-27T20:42:13.000Z,119099,1785,44,178,False,False,False
CUnRQYS6xqo,18.03.02,Grammy Awards President: Women Need To Step Up!,fantano,10,2018-01-29T19:19:41.000Z,157011,4504,265,1789,False,False,False
rjLVCpE3kuw,18.20.03,READY PLAYER ONE - Dreamer Trailer [HD],Warner Bros. Pictures,24,2018-03-15T15:59:02.000Z,3945913,21159,802,2894,False,False,False
ty-AFKiiTRA,18.22.01,Bleachers - Alfie's Song (Not So Typical Love Song) (Audio),BleachersVEVO,10,2018-01-16T08:00:02.000Z,156494,5422,87,485,False,False,False
RxlSl-kG3qg,18.08.05,We Are So Blessed | Acacia Kersey,acaciacutie,23,2018-05-02T19:06:02.000Z,331325,24997,548,2518,False,False,False
E2qtPth2W6w,18.07.05,Killer Food Taste Test,Good Mythical MORE,24,2018-05-02T10:00:04.000Z,434841,9407,275,694,False,False,False
40JxGkIspck,18.14.02,Hang with Timothée Chalamet and Armie Hammer Before the Oscars // Omaze,Omaze,24,2018-02-08T13:49:46.000Z,58212,1978,19,304,False,False,False
D_6QmL6rExk,18.13.06,BTS (방탄소년단) 'FAKE LOVE' Official MV (Extended ver.),ibighit,10,2018-06-01T15:00:01.000Z,12455945,1813104,11806,156567,False,False,False
4uTNVumfm84,18.18.02,Maroon 5 - Wait,Maroon5VEVO,10,2018-02-08T14:00:00.000Z,18312570,450885,10280,19437,False,False,False
l_eR85kmWbY,18.01.03,The Most Toxic Kiss on Earth | Because Science Live,Because Science,28,2018-02-24T00:06:03.000Z,75789,3484,61,556,False,False,False
e2R0NSKtVA0,17.31.12,Italian grandmother learning to use Google home,Ben Actis,22,2017-12-28T05:20:16.000Z,791146,15694,379,1272,False,False,False
UFPSIa1cLRQ,17.14.11,Phillip Phillips - Magnetic (Audio),PhilPhillipsVEVO,10,2017-11-09T05:00:01.000Z,38068,2195,28,154,False,False,False
SuzlcQc1iks,18.03.05,IS IT REAL OR IS IT CHOCOLATE?!,Dobre Brothers,22,2018-04-20T20:51:42.000Z,2501124,51059,15814,10892,False,False,False
f1xIeTCgoFk,18.28.01,BLACKPINK - INTRO +  ‘마지막처럼 (AS IF IT’S YOUR LAST)’ in 2018 Seoul Music Awards,BLACKPINK,22,2018-01-25T11:23:21.000Z,3032128,157857,1837,12614,False,False,False
4lm75v4Ndlg,18.24.05,"Rainbow Paint on a Speaker - 12,500fps - The Slow Mo Guys",The Slow Mo Guys,24,2018-05-07T01:29:28.000Z,1342422,49175,614,3608,False,False,False
Am6NHDbj6XA,18.13.05,Donald Glover on This is America Music Video,Jimmy Kimmel Live,24,2018-05-11T07:30:00.000Z,3366994,66802,7336,2941,False,False,False
2B1sY4NecnI,18.24.02,Christian Evangelist Billy Graham Dies At 99 | Morning Joe | MSNBC,MSNBC,25,2018-02-21T14:12:19.000Z,100151,853,269,1989,False,False,False
XtlLI_pBC3s,18.22.01,My Dogs Meet A Cat,JennaMarbles,23,2018-01-18T05:52:30.000Z,2921202,189614,3784,23727,False,False,False
2PH7dK6SLC8,18.25.05,John Mayer - New Light,johnmayerVEVO,10,2018-05-10T17:00:01.000Z,2483922,68299,1347,5166,False,False,False
gTF8KYoJkMM,18.24.01,Canada's Most Successful King,Tom Scott,27,2018-01-22T16:00:05.000Z,200479,10525,741,729,False,False,False
bTfJa_Qb5T0,18.29.04,13 Clever Ways to Fake High-end Looks in Your Home,Hometalk,26,2018-04-20T17:00:04.000Z,2419775,65476,4415,2154,False,False,False
6hTzM1BPdU8,17.14.11,Kids Describe America to Koji the Illustrator,HiHo Kids,22,2017-11-08T21:00:01.000Z,130778,5684,53,737,False,False,False
TzMJabl_ykk,18.08.01,Reacting to My First Video (try not to cringe compilation),Simply Nailogical,24,2018-01-06T15:20:58.000Z,1822519,105066,857,12439,False,False,False
_kwsw07w8lU,18.17.04,MY CLOSET TOUR 2018! Carli Bybel,Carli Bybel,26,2018-04-08T22:17:22.000Z,849545,42807,894,4509,False,False,False
W7Vf8NiqSu8,18.20.01,Ikigai: The Japanese secret to a long and happy life,Penguin Books South Africa,24,2017-10-08T07:00:01.000Z,2075,11,0,0,False,False,False
l3vbvF8bQfI,18.25.01,Fall Out Boy - Church,FallOutBoyVEVO,10,2018-01-19T05:00:02.000Z,1771458,97227,2285,7737,False,False,False
fyRwjMZFeJ4,18.06.01,BeefBot steak cooker,Bruce Land,28,2017-12-01T13:38:08.000Z,90080,583,754,315,False,False,False
eljAjPH6zQI,18.26.03,February Favourites 2018 | Zoella,Zoella,26,2018-03-12T16:00:02.000Z,969307,43087,1192,2959,False,False,False
ZEkImgh--PE,18.15.04,"Halsey - Alone ft. Big Sean, Stefflon Don",HalseyVEVO,10,2018-04-06T13:00:03.000Z,7091799,249398,7395,10100,False,False,False
EQqIiTk2fy4,18.22.04,Alisha Marie's Birthday Vlog!!,AlishaMarieVlogs,22,2018-04-12T16:52:17.000Z,958573,51881,790,9631,False,False,False
aLSG3178eD4,17.30.11,Tell Hollywood to stand with immigrants,Define American,29,2017-11-28T13:00:35.000Z,1456,0,0,0,True,True,False
xf-dywd3zx0,18.17.03,Official Trailer | BTS: Burn The Stage,BANGTANTV,24,2018-03-14T12:17:34.000Z,2357747,429897,1537,32641,False,False,False
YXNeKeROiXA,18.09.01,Gretchen Carlson says it's time to modernize the Miss America pageant,PBS NewsHour,25,2018-01-06T00:01:42.000Z,2084,35,11,0,True,False,False
6A3cHzFQsqI,18.25.01,The Fall - Kurious Oranj,ombremor,10,2012-12-04T14:34:57.000Z,112310,612,7,95,False,False,False
p3Orma1SddQ,18.09.02,MARDI GRAS Mask Cake | Man About Cake with Joshua John Russell,Man About Cake,26,2018-02-06T15:09:47.000Z,174736,6864,101,514,False,False,False
bH8fQoYfZe8,18.29.03,Christina Aguilera Surprises Farrah Moan During Untucked: RuPaul's Drag Race Season 10,WOWPresents,24,2018-03-24T00:43:36.000Z,442998,19276,359,1310,False,False,False
i_nLsG_asQg,18.13.03,Blake Shelton - I Lived It (Official Music Video),Blake Shelton,10,2018-03-02T14:00:14.000Z,2544589,30331,1579,1572,False,False,False
sqkL6D0ScR0,18.01.05,working a day at my first job (McDonalds),Tyler Oakley,24,2018-04-24T19:01:01.000Z,1167277,50801,2612,4240,False,False,False
t7Fa1GUf-LE,17.14.12,LightTheWorld LIVE Concert with The Piano Guys and Friends,ThePianoGuys,10,2017-12-12T23:39:56.000Z,150941,7312,105,243,False,False,False
WwyqQ-o6zHA,18.03.02,Pop Culture Typography,Izac Less,1,2018-01-30T11:28:24.000Z,94248,3245,74,253,False,False,False
Kpxn9nl02qg,18.24.01,Melania Trump Sings 'Part of Your World' (Little Mermaid Parody),The Late Late Show with James Corden,24,2018-01-19T06:09:34.000Z,389005,11111,1081,590,False,False,False
Z_kfM-BmVzQ,18.12.02,FALCON HEAVY LANDING 02/06/2018,Chilly Willy,22,2018-02-07T02:28:02.000Z,1987503,33024,553,3292,False,False,False
hiGqKwy4yM0,17.17.12,Charli XCX - Backseat (feat. Carly Rae Jepsen) [Official Audio],officialcharlixcx,10,2017-12-15T10:40:54.000Z,91244,4511,98,349,False,False,False
GhxqY5E_ASw,18.16.03,Amy's Baking Company SUBMISSION VIDEO | Kitchen Nightmares,Kitchen Nightmares,24,2018-03-07T17:00:02.000Z,819989,11752,466,2058,False,False,False
I3ysRfAo49k,18.02.02,These cops will pull you over for literally anything 🙄🙄🙄,Adam Smith,23,2018-01-30T10:21:30.000Z,2254404,88030,6036,6182,False,False,False
DzNwinmBawo,18.22.02,The FBI came to visit me today about Nikolas Cruz,BenTheBondsman,22,2018-02-15T03:15:34.000Z,748345,11754,984,4395,False,False,False
IIS1M7m9tw8,18.31.01,I have something to tell you..,Daisy Marquez,22,2018-01-25T22:10:48.000Z,602137,25126,2298,2660,False,False,False
p8npDG2ulKQ,18.16.05,BTS (방탄소년단) LOVE YOURSELF 轉 Tear 'Singularity' Comeback Trailer,ibighit,10,2018-05-06T15:00:02.000Z,29741771,2700800,29341,371864,False,False,False
c0bsKc4tiuY,18.03.06,Why you should make useless things | Simone Giertz,TED,22,2018-05-09T17:29:47.000Z,1134300,60913,1865,2712,False,False,False
we5djgQwK9w,18.09.05,Whats In My HUGE Fridge?,Rosanna Pansino,26,2018-04-21T14:58:08.000Z,3512872,127461,5562,19594,False,False,False
mEtJAblVxxU,18.16.02,Talking about my ghost with the PSYCHIC TWINS,Morgan Adams,24,2018-02-13T19:57:38.000Z,750122,64563,1412,6557,False,False,False
whwUlzuLfs4,18.27.04,Carrie Underwood Stops By Bobby Bones Show For First Interview Since Return,Bobby Bones,10,2018-04-19T13:57:49.000Z,867408,2610,207,714,False,False,False
hKxsmQXfmFo,18.09.01,Is the Tesla Model 3 Worth It?,Austin Evans,28,2018-01-06T19:07:42.000Z,539805,21448,751,2319,False,False,False
Xpw0ts8RTfk,17.08.12,What Would A Quentin Tarantino Star Trek Movie Look Like? - SJU,ScreenJunkies News,24,2017-12-05T20:06:57.000Z,45600,1160,55,306,False,False,False
Jcghl0lbDSk,18.14.01,Cantina Theme played by a pencil and a girl with too much time on her hands,Dani Ochoa,24,2018-01-11T06:31:37.000Z,4462805,186027,6081,9931,False,False,False
FUQexMOrDBI,18.21.05,How Do We Stop Asteroids From Destroying Us? | Life Noggin On Stage!,Life Noggin,27,2018-05-10T13:00:01.000Z,321872,18957,750,3384,False,False,False
Cp6j-izXLtE,18.20.04,DO PARENTS KNOW MODERN MUSIC? #16 (REACT: Do They Know It?),REACT,24,2018-04-15T19:00:01.000Z,733324,19483,699,5207,False,False,False
_s1M-rkDO8Q,18.27.02,Legion | Season 2: All In Your Head Preview | FX,FX Networks,24,2018-02-20T18:40:03.000Z,58694,1131,37,108,False,False,False
voG07pt-KYI,18.13.06,ZAYN - Entertainer (Official Video),ZaynVEVO,10,2018-05-23T16:00:03.000Z,21227705,631508,16491,38060,False,False,False
ZhEz1cvC1rc,18.29.05,Game Theory: How RICH is a Pokemon Master?,The Game Theorists,20,2018-05-19T18:04:47.000Z,4390587,115410,5856,50174,False,False,False
0zZ0Y_UZRBw,18.05.06,THE GREEN MAKEUP CHALLENGE! | NikkieTutorials,NikkieTutorials,26,2018-05-10T21:11:15.000Z,2845710,157851,2159,12212,False,False,False
phCIKfJY7SU,18.24.01,"The Undertaker returns: Raw 25, Jan. 22, 2018",WWE,17,2018-01-23T03:57:05.000Z,1974266,40993,1303,4365,False,False,False
m7lFyINZlBs,18.21.04,Cardi B Confirms Pregnancy,Wendy Williams,24,2018-04-10T01:00:02.000Z,1216377,10806,2509,2602,False,False,False
Ga7thDlGbs8,18.27.02,President Trump on bump stocks (C-SPAN),C-SPAN,25,2018-02-20T21:38:24.000Z,41253,356,671,1349,False,False,False
RHUxyXZBXY8,17.29.12,Migos - Stir Fry (Audio),MigosVEVO,10,2017-12-20T11:00:01.000Z,2196618,67360,2377,5657,False,False,False
D_CZ8v9uZJY,18.11.05,FULL FACE OF MAKEUP IM THROWING OUT 2018,Laura Lee,26,2018-05-02T19:19:15.000Z,1122843,54993,1146,100726,False,False,False
m9sR3Z0vVOc,18.10.06,The Smallest House In The World,Daily Dose Of Internet,24,2018-05-27T18:18:44.000Z,2650189,62467,2687,8422,False,False,False
OL4LNg-iyY4,18.04.02,P!nk - Wild Hearts Can't Be Broken (Official Video),PinkVEVO,10,2018-01-29T21:30:01.000Z,2962111,116282,1760,4247,False,False,False
2ybeU5JUoK4,18.06.06,Real Madrid vs. Liverpool | 2017-18 UEFA Champions League Final Highlights,FOX Soccer,17,2018-05-26T22:59:38.000Z,1378951,8823,1109,2446,False,False,False
K5BoE8eBzoI,17.30.12,Unbelievable Myths From The 1950s DEBUNKED!,Life Noggin,27,2017-12-28T14:00:03.000Z,683376,17069,1976,3650,False,False,False
sqkL6D0ScR0,18.09.05,working a day at my first job (McDonalds),Tyler Oakley,24,2018-04-24T19:01:01.000Z,1351609,55731,2797,4505,False,False,False
Ph54wQG8ynk,18.19.03,Camila Cabello - Never Be the Same,CamilaCabelloVEVO,10,2018-03-08T14:00:01.000Z,19832315,734437,24150,49396,False,False,False
9dHLFD_Jveo,18.16.03,"Mr. McMahon suspends Roman Reigns: Raw, March 12, 2018",WWE,17,2018-03-13T01:41:02.000Z,2026827,28553,3710,4246,False,False,False
7dbRDavsp6I,17.22.12,73 Questions With Gina Rodriguez | Vogue,Vogue,24,2017-12-21T13:00:25.000Z,211871,12714,121,705,False,False,False
YML2DM0K8DQ,18.23.03,Keith Urban - Coming Home (Lyric Video) ft. Julia Michaels,KeithUrbanVEVO,10,2018-03-21T04:00:01.000Z,164214,3411,288,215,False,False,False
givBfOQ47OE,17.15.12,Thoughts While Shopping At Whole Foods,Trevor Wallace,23,2017-12-12T03:54:17.000Z,8235,809,7,59,False,False,False
rBFyZRQ9Jeg,17.20.12,TASTING ICELANDIC CANDIES (ft. Jeanine Amapola) | Collabmas Day 4,DamonAndJo,23,2017-12-16T19:55:02.000Z,27497,1317,53,113,False,False,False
Uy7yJdq1yhg,18.30.05,I GOT MY HOARDING ROOM PROFESSIONALLY ORGANIZED!,Gabbie Hanna,26,2018-05-17T01:12:32.000Z,3848577,137560,4491,12479,False,False,False
4uTNVumfm84,18.12.02,Maroon 5 - Wait,Maroon5VEVO,10,2018-02-08T14:00:00.000Z,8474142,336074,6857,16868,False,False,False
w6rzRBHy1tk,18.01.02,Chloe Grace Moretz on Louis C.K. and the #MeToo movement,Variety,24,2018-01-27T00:37:01.000Z,368465,1348,5054,2406,False,False,False
8XBLuU_4Qgo,18.10.06,John Cena On His Split From Nikki Bella: ‘I Had My Heart Broken Out Of Nowhere’ | TODAY,TODAY,25,2018-05-14T15:29:50.000Z,1985486,22774,1081,4151,False,False,False
7FM_MfpYOLU,18.15.02,PEOPLE TELL THEIR CRUSH THEY LIKE THEM (vol. IX),Mikey Murphy,1,2018-02-11T20:19:09.000Z,621594,55676,276,3316,False,False,False
8hYTPl7MkiA,18.17.04,How to Stop Being a People Pleaser,The School of Life,27,2018-04-12T12:56:39.000Z,293509,11477,201,673,False,False,False
sjVqDg32_8s,18.04.04,Westworld Season 2 | Official Trailer | HBO,HBO,1,2018-03-29T14:59:40.000Z,8402250,52630,1966,4844,False,False,False
ycy30LIbq4w,18.04.04,Shawn Mendes Lost In Japan (Audio),Shawn Mendes,10,2018-03-23T04:30:01.000Z,11081076,507051,5110,27777,False,False,False
K0u_kAWLJOA,18.24.01,God of War – Story Trailer | PS4,PlayStation,20,2018-01-23T16:00:02.000Z,938603,57954,620,7596,False,False,False
rYcnh7hXOjE,18.29.03,Why old buildings use the same leaf design,Vox,25,2018-03-28T12:31:56.000Z,352972,9354,831,715,False,False,False
eYJCjVkOImU,17.15.12,Sam Smith - Palace (On The Record: The Thrill Of It All Live),SamSmithWorldVEVO,10,2017-12-08T00:01:00.000Z,2721342,84096,929,3329,False,False,False
8uBP6UL-jEU,18.17.03,Black Panther New Scene - SNL,Saturday Night Live,24,2018-03-11T07:30:13.000Z,3423400,47769,5673,4415,False,False,False
voG07pt-KYI,18.14.06,ZAYN - Entertainer (Official Video),ZaynVEVO,10,2018-05-23T16:00:03.000Z,21688951,634770,16618,38300,False,False,False
iQp1_GfDhwQ,18.10.05,Jess Glynne - I'll Be There [Official Video],Jess Glynne,10,2018-05-04T09:30:15.000Z,1329185,38607,416,1405,False,False,False
mDRifR9HdK8,18.05.01,Best Pet Videos of the Year 2017!,The Pet Collective,15,2017-12-30T14:00:04.000Z,801247,14762,596,791,False,False,False
zYlW81GZYug,17.13.12,When Your BF Acts Different Around His Friends (ft. The Rock),IISuperwomanII,23,2017-12-07T23:45:50.000Z,3112225,232742,1095,10851,False,False,False
_yJq9SeGLhg,17.22.12,A Very Spicy Holiday Special | Hot Ones,First We Feast,26,2017-12-21T16:00:04.000Z,719816,37255,510,5261,False,False,False
eemkTcS0zsM,18.20.04,How Realistic Fake Foods Are Made For TV And Movies,INSIDER,26,2018-04-06T17:00:05.000Z,1761665,35256,439,1286,False,False,False
YNpCXG66_PA,18.26.01,We Share Our Home With 14 Bears | BEAST BUDDIES,Barcroft Animals,15,2018-01-23T00:00:03.000Z,36333,893,18,95,False,False,False
fYUXvrF85uQ,18.09.06,Guess the movie in 4 words! (YIAY #418),jacksfilms,23,2018-05-25T18:28:48.000Z,1329779,55700,1421,22812,False,False,False
UEhsFEgsI5U,18.11.03,Fahrenheit 451 (2018) Official Teaser ft. Michael B. Jordan & Michael Shannon | HBO,HBO,1,2018-02-26T17:59:20.000Z,2167517,32657,2501,7025,False,False,False
r2H8Oqm1eQ4,18.24.04,Why Expensive Cars Aren't Always Reliable,Engineering Explained,2,2018-04-08T14:00:07.000Z,494729,10622,847,2136,False,False,False
rdsABjAP8Yg,18.21.04,Garry Frank's Weather Rant - 4/10/18,FOX 17 WXMI,25,2018-04-12T13:11:58.000Z,2202201,16765,479,1937,False,False,False
mwgUesU1pz4,18.29.03,Under the Silver Lake | Official Trailer HD | A24,A24,1,2018-03-21T12:59:54.000Z,892869,12865,587,1024,False,False,False
fwLxwMKMjEQ,18.05.03,Samsung Galaxy S9 Released! Official Trailer,EverythingApplePro,24,2018-02-25T06:01:39.000Z,1059387,24844,1439,4555,False,False,False
E5yFcdPAGv0,18.04.06,Gorillaz - Humility (Official Video),Gorillaz,10,2018-05-31T15:57:04.000Z,12868346,677780,21114,63518,False,False,False
XbxRqlHtKUE,18.13.06,Catching a SHARK by HAND!,Brave Wilderness,15,2018-05-25T11:00:03.000Z,4029270,64439,1844,7565,False,False,False
ulNswX3If6U,18.20.05,Selena Gomez - Back To You (Lyric Video),Selena Gomez,1,2018-05-10T16:00:11.000Z,13572029,607903,8557,32888,False,False,False
Yg8jdBLTtfo,18.10.06,Try to Watch This Without Laughing or Grinning #78 (ft. Laurie Hernandez) (REACT),REACT,24,2018-05-25T19:00:06.000Z,1646649,36342,1871,3365,False,False,False
r1x0X5PCYak,17.19.12,EXTREME HOLIDAY GLAM TRANSFORMATION!,NikkieTutorials,26,2017-12-16T20:00:32.000Z,1948346,189750,2792,65762,False,False,False
USXoINPEhoA,18.19.05,Let's Talk About Google Duplex!,Marques Brownlee,28,2018-05-10T01:06:34.000Z,2093058,92276,1547,14454,False,False,False
NBSAQenU2Bk,18.22.05,Rooster Teeth Animated Adventures - Millie So Serious,Rooster Teeth,1,2018-05-14T13:00:01.000Z,676426,24464,165,746,False,False,False
WF82ABLw8s4,18.19.05,Gabby Barrett Sings I Have Nothing by Whitney Houston - Top 5 - American Idol 2018 on ABC,American Idol,24,2018-05-14T02:23:01.000Z,1192169,16224,2243,2465,False,False,False
HzILu6yyA20,18.08.01,Death Wish | Official Trailer 2,MGM,1,2018-01-03T13:59:51.000Z,3675543,1739,209,638,False,False,False
hz7ukDjuq4w,17.15.11,What's Inside a Detectives Car?,officer401,24,2017-11-12T23:41:37.000Z,113462,4566,142,757,False,False,False
qfqVkEYQ1Ls,18.20.05,"Breaking down 'This Is America,' Childish Gambino's chilling new video",Washington Post,25,2018-05-07T19:12:46.000Z,7452863,66930,10173,7584,False,False,False
MgMLdq9DnNc,18.02.03,February Favorites 2018,Jenn Im,26,2018-02-28T18:20:41.000Z,172830,8161,272,628,False,False,False
3WlhLmh7uiQ,18.24.04,"MAKING BEAUTIFUL, SIMPLE ANT FARMS",AntsCanada,15,2018-04-21T18:00:32.000Z,579051,26497,574,6259,False,False,False
sfweKCYOPFc,17.29.11,7 Things You've Been Using Wrong Your Whole Life,BuzzFeed Nifty,26,2017-11-25T18:00:47.000Z,289814,2309,2211,499,False,False,False
rYzLh2QuraQ,18.15.01,Match the Dog to Their Owner - Lineup,Cut,24,2018-01-09T13:00:04.000Z,2232837,70327,688,3831,False,False,False
